IH,IW,IC,OC,PH,PW,KH,KW,SH,SW,OH,OW,T
5,5,336,56,0,0,1,1,1,1,3,5,99
5,5,336,56,0,0,1,1,1,1,4,5,126
5,5,336,56,0,0,1,1,1,1,4,5,126
5,5,336,56,0,0,1,1,1,1,5,5,162
5,5,336,112,0,0,1,1,1,1,0,5,0
5,5,336,112,0,0,1,1,1,1,1,5,73
5,5,336,112,0,0,1,1,1,1,1,5,73
5,5,336,112,0,0,1,1,1,1,2,5,128
5,5,336,112,0,0,1,1,1,1,2,5,127
5,5,336,112,0,0,1,1,1,1,3,5,201
5,5,336,112,0,0,1,1,1,1,3,5,201
5,5,336,112,0,0,1,1,1,1,4,5,255
5,5,336,112,0,0,1,1,1,1,4,5,255
5,5,336,112,0,0,1,1,1,1,5,5,329
5,5,112,448,0,0,1,1,1,1,0,5,0
5,5,112,448,0,0,1,1,1,1,1,5,100
5,5,112,448,0,0,1,1,1,1,1,5,100
5,5,112,448,0,0,1,1,1,1,2,5,177
5,5,112,448,0,0,1,1,1,1,2,5,177
5,5,112,448,0,0,1,1,1,1,3,5,277
5,5,112,448,0,0,1,1,1,1,3,5,277
5,5,112,448,0,0,1,1,1,1,4,5,353
5,5,112,448,0,0,1,1,1,1,4,5,353
5,5,112,448,0,0,1,1,1,1,5,5,454
