IH,IW,IC,OC,PH,PW,KH,KW,SH,SW,OH,OW,T
9,9,192,22,0,0,1,1,1,1,9,9,272
9,9,192,25,0,0,1,1,1,1,9,9,1
9,9,192,28,0,0,1,1,1,1,9,9,335
9,9,192,32,0,0,1,1,1,1,9,9,377
5,5,192,11,0,0,1,1,1,1,5,5,0
5,5,192,16,0,0,1,1,1,1,5,5,65
5,5,192,22,0,0,1,1,1,1,5,5,86
5,5,192,28,0,0,1,1,1,1,5,5,105
5,5,192,39,0,0,1,1,1,1,5,5,0
5,5,192,44,0,0,1,1,1,1,5,5,158
5,5,192,50,0,0,1,1,1,1,5,5,178
5,5,192,56,0,0,1,1,1,1,5,5,198
5,5,56,67,0,0,1,1,1,1,5,5,0
5,5,56,100,0,0,1,1,1,1,5,5,112
5,5,56,134,0,0,1,1,1,1,5,5,148
5,5,56,168,0,0,1,1,1,1,5,5,185
5,5,56,235,0,0,1,1,1,1,5,5,0
5,5,56,268,0,0,1,1,1,1,5,5,292
5,5,56,302,0,0,1,1,1,1,5,5,329
5,5,56,336,0,0,1,1,1,1,5,5,366
5,5,336,11,0,0,1,1,1,1,5,5,0
5,5,336,16,0,0,1,1,1,1,5,5,113
5,5,336,22,0,0,1,1,1,1,5,5,146
5,5,336,28,0,0,1,1,1,1,5,5,181
5,5,336,39,0,0,1,1,1,1,5,5,0
5,5,336,44,0,0,1,1,1,1,5,5,271
5,5,336,50,0,0,1,1,1,1,5,5,305
5,5,336,56,0,0,1,1,1,1,5,5,339
5,5,336,11,0,0,1,1,1,1,5,5,0
5,5,336,22,0,0,1,1,1,1,5,5,146
5,5,336,33,0,0,1,1,1,1,5,5,0
5,5,336,44,0,0,1,1,1,1,5,5,272
5,5,336,56,0,0,1,1,1,1,5,5,339
5,5,336,67,0,0,1,1,1,1,5,5,0
5,5,336,78,0,0,1,1,1,1,5,5,464
5,5,336,89,0,0,1,1,1,1,5,5,0
5,5,336,100,0,0,1,1,1,1,5,5,588
5,5,336,112,0,0,1,1,1,1,5,5,656
5,5,112,44,0,0,1,1,1,1,5,5,95
5,5,112,89,0,0,1,1,1,1,5,5,0
5,5,112,134,0,0,1,1,1,1,5,5,275
5,5,112,179,0,0,1,1,1,1,5,5,0
5,5,112,224,0,0,1,1,1,1,5,5,454
5,5,112,268,0,0,1,1,1,1,5,5,542
5,5,112,313,0,0,1,1,1,1,5,5,0
5,5,112,358,0,0,1,1,1,1,5,5,720
5,5,112,403,0,0,1,1,1,1,5,5,0
5,5,112,448,0,0,1,1,1,1,5,5,901
88,88,16,0,0,0,1,1,1,1,88,88,414
88,88,16,1,0,0,1,1,1,1,88,88,0
88,88,16,2,0,0,1,1,1,1,88,88,709
88,88,16,3,0,0,1,1,1,1,88,88,0
88,88,16,4,0,0,1,1,1,1,88,88,958
88,88,16,4,0,0,1,1,1,1,88,88,957
88,88,16,5,0,0,1,1,1,1,88,88,0
88,88,16,6,0,0,1,1,1,1,88,88,1205
88,88,16,7,0,0,1,1,1,1,88,88,0
88,88,16,8,0,0,1,1,1,1,88,88,1453
88,88,8,2,0,0,1,1,1,1,88,88,473
88,88,8,4,0,0,1,1,1,1,88,88,644
88,88,8,9,0,0,1,1,1,1,88,88,0
88,88,8,12,0,0,1,1,1,1,88,88,1331
88,88,8,14,0,0,1,1,1,1,88,88,1503
88,88,8,16,0,0,1,1,1,1,88,88,1674
88,88,8,21,0,0,1,1,1,1,88,88,0
88,88,8,24,0,0,1,1,1,1,88,88,2363
44,44,24,3,0,0,1,1,1,1,44,44,0
44,44,24,4,0,0,1,1,1,1,44,44,318
44,44,24,6,0,0,1,1,1,1,44,44,398
44,44,24,8,0,0,1,1,1,1,44,44,479
44,44,24,11,0,0,1,1,1,1,44,44,0
44,44,24,12,0,0,1,1,1,1,44,44,642
44,44,24,14,0,0,1,1,1,1,44,44,722
44,44,24,16,0,0,1,1,1,1,44,44,804
44,44,16,4,0,0,1,1,1,1,44,44,239
44,44,16,9,0,0,1,1,1,1,44,44,0
44,44,16,14,0,0,1,1,1,1,44,44,549
44,44,16,19,0,0,1,1,1,1,44,44,0
44,44,16,24,0,0,1,1,1,1,44,44,860
44,44,16,28,0,0,1,1,1,1,44,44,983
44,44,16,33,0,0,1,1,1,1,44,44,0
44,44,16,38,0,0,1,1,1,1,44,44,1294
44,44,16,43,0,0,1,1,1,1,44,44,0
44,44,16,48,0,0,1,1,1,1,44,44,1603
44,44,48,3,0,0,1,1,1,1,44,44,0
44,44,48,4,0,0,1,1,1,1,44,44,551
44,44,48,6,0,0,1,1,1,1,44,44,690
44,44,48,8,0,0,1,1,1,1,44,44,828
44,44,48,11,0,0,1,1,1,1,44,44,0
44,44,48,12,0,0,1,1,1,1,44,44,1105
44,44,48,14,0,0,1,1,1,1,44,44,1242
44,44,48,16,0,0,1,1,1,1,44,44,1381
22,22,48,3,0,0,1,1,1,1,22,22,0
22,22,48,4,0,0,1,1,1,1,22,22,137
22,22,48,6,0,0,1,1,1,1,22,22,173
22,22,48,8,0,0,1,1,1,1,22,22,207
22,22,48,11,0,0,1,1,1,1,22,22,0
22,22,48,12,0,0,1,1,1,1,22,22,276
22,22,48,14,0,0,1,1,1,1,22,22,311
22,22,48,16,0,0,1,1,1,1,22,22,345
22,22,16,4,0,0,1,1,1,1,22,22,60
22,22,16,9,0,0,1,1,1,1,22,22,0
22,22,16,14,0,0,1,1,1,1,22,22,138
22,22,16,19,0,0,1,1,1,1,22,22,0
22,22,16,24,0,0,1,1,1,1,22,22,215
